Name,Rank,Price,24h Change,Market Cap,Volume,Circ_Supply,Category
SOFAC,3577.0,0.00044299,8.69,41.91,269.27,94.61,Memes
ZILLIONXO,3578.0,0.0074784,2.32,41.47,53.56,5.55,—
FORA,3579.0,0.000108,4.42,41.32,8.47,382.63,"Gaming, Metaverse"
HOMER,3580.0,0.011323,12.51,40.53,438.92500000000007,734.485,Memes
ZEBU,3582.0,0.011323,0.99,40.25,53.14,1.0,Memes
SINGLE,3583.0,0.00025549,16.48,40.11,7.29,157.0,—
CBAB,3584.0,0.011323,25.03,40.0,3.03,8.0,—
DMCK,3585.0,0.011323,4.91,40.88,174.11,560.0,—
ARGON,3586.0,0.00039991,4.03,39.55,53.56,98.89,—
LSD,3587.0,0.0094009,5.73,39.48,23.0,4.2,—
AAAHHM,3588.0,0.011323,0.12,39.22,2.19,1.0,Memes
LITT,3589.0,0.000134,3.24,39.1,159.0,291.83,Gaming
FPFT,3590.0,0.001745,11.99,39.58,3.11,22.68,"Sports, Fan Tokens"
TTK,3591.0,0.00080198,0.25,38.95,16.0,48.57,—
NETZ,3592.0,0.00030499,25.69,43.72,174.24,143.36,Layer 1
PIVN,3594.0,0.00034492,2.76,38.63,53.56,112.0,—
SQRL,3595.0,0.011323,9.29,38.4,42.5,734.485,Memes
PIE,3596.0,0.00077983,0.05,38.34,53.56,49.16,—
YLDY,3597.0,0.011323,9.34,38.31,122.0,2.56,—
ABC,3598.0,0.0032959,0.31,37.96,86.68,11.52,—
DEFAI,3599.0,0.00049059,0.1,37.78,100.18,77.0,Data management & AI
GOF,3600.0,0.0037739,8.02,37.74,51.0,10.0,—
GARD,3601.0,0.011323,0.18,37.37,83.0,10.0,—
PPAD,3602.0,0.00042999,0.0,37.29,116.0,86.73,—
GAN,3604.0,0.011323,2.93,36.74,101.0,734.485,—
BABYSORA,3605.0,0.011323,11.08,36.67,1.11,734.485,Memes
TCGC,3606.0,0.026199,10.4,37.12,438.92500000000007,1.42,—
HALO,3607.0,0.0039299,19.84,32.28,130.99,8.21,—
PANDO,3609.0,0.011323,9.13,36.14,4.33,734.485,—
BIOP,3610.0,0.0079298,5.24,35.17,34.0,4.44,—
ZAM,3611.0,0.011323,4.1,35.05,1.14,473.6,—
CTT,3612.0,0.0001743,6.07,34.86,63.06,200.0,—
MSI,3613.0,0.011323,11.34,34.74,24.88,2.94,Memes
GEEK,3614.0,0.00028684,2.78,34.42,11.23,120.0,Gaming
LUNCH,3615.0,0.011323,28.97,34.47,33.94,734.485,—
OGGY,3616.0,0.011323,13.93,34.26,438.92500000000007,201.27,Memes
MATCH,3617.0,0.011323,3.3,33.97,7.0,10.0,—
SPEX,3618.0,0.00028229,11.85,33.87,438.92500000000007,120.0,—
SSNC,3619.0,0.00062899,1.47,33.65,438.92500000000007,53.5,—
IOI,3620.0,0.0029099,11.55,33.07,3.37,11.36,NFTs & Collectibles
ALPHR,3621.0,0.017777,2.8,30.74,13.61,1.73,—
NVX,3622.0,0.00033649,5.98,32.03,205.0,95.2,Decentralized exchange
BUSY,3623.0,0.00025349,30.83,31.69,1.77,125.0,Layer 1
SQUAD,3624.0,0.00025199,1.63,31.57,76.64,125.3,—
TCP,3626.0,0.00026999,0.0,31.53,5.0,116.78,"Gaming, NFTs & Collectibles"
SUIRWA,3627.0,0.00112,11.7,31.75,11.36,28.35,—
SALD,3628.0,0.00041539,0.36,31.41,165.36,75.61,"Gaming, NFTs & Collectibles"
UPI,3629.0,0.0001207,10.24,31.13,53.56,257.92,Data management & AI
THEOS,3630.0,0.011323,0.02,31.3,23.0,481.5,—
SFTY,3631.0,0.00052999,3.52,31.27,170.0,59.0,"Gaming, NFTs & Collectibles"
PTS,3632.0,0.011323,0.02,31.07,53.0,14.13,"Social, media & Content, Web3"
LOVE,3633.0,0.011323,7.98,31.05,1.09,4.5,—
MSWAP,3635.0,0.011323,0.0,30.6,89.0,1.5,—
HUSL,3636.0,0.0029399,6.7,30.52,48.0,10.38,"Gaming, Social, media & Content, Metaverse"
BABYNEIRO,3637.0,0.011323,2.58,30.42,89.0,734.485,—
SENC,3638.0,0.00015347,7.19,30.27,53.56,197.27,—
POPK,3639.0,0.00036699,2.89,29.73,35.63,81.0,—
NFM,3640.0,0.011323,0.02,30.0,438.92500000000007,10.0,—
FERC,3642.0,0.0029899,4.2,29.9,25.18,10.0,—
FILDA,3643.0,0.00047699,2.02,29.69,366.0,62.24,—
PUGGY,3644.0,0.011323,8.32,29.33,160.59,88.89,Memes
ZONE,3645.0,0.0002395,0.21,29.26,6.0,122.15,Gaming
AICORE,3646.0,0.1461,13.43,29.19,1.15,199.8,—
TRIVIA,3647.0,0.00025359,11.05,29.1,5.62,114.77,—
SITY,3648.0,0.00016,16.21,29.06,438.92500000000007,181.63,—
NERD,3649.0,0.002162,19.94,28.62,61.0,13.24,—
EMYC,3650.0,0.051489,1.1,28.27,1.21,549.01,—
SHOOT,3651.0,0.00030599,5.83,28.07,49.5,91.73,Gaming
BBT,3652.0,0.011323,0.02,28.0,393.0,2.0,Memes
BUNNY,3653.0,0.055169,2.11,28.15,59.64,510.23,—
BCUG,3654.0,0.02028,4.67,27.94,1.21,1.38,NFTs & Collectibles
LFW,3655.0,0.00085498,22.28,27.37,10.75,32.01,"Decentralized exchange, NFTs & Collectibles, Interoperability"
AARK,3656.0,0.0039699,0.99,27.55,151.57,6.94,—
COAI,3658.0,0.011323,6.39,27.4,154.79,7.5,—
REBD,3659.0,0.011323,10.83,27.31,32.85,690.0,—
ORAO,3660.0,0.00068999,0.12,27.18,54.0,39.4,Oracles
BSPT,3661.0,0.011323,10.88,27.02,18.45,371.68,—
CAT,3662.0,0.011323,9.57,26.65,160.97,734.485,—
TTT,3663.0,0.001277,0.42,26.87,18.0,21.04,—
WISTA,3664.0,0.001136,4.93,26.72,398.0,23.52,—
ATK,3665.0,0.0001047,2.65,26.69,168.0,254.94,—
RIK,3666.0,0.011323,25.64,26.39,68.03,2.99,—
EQ,3667.0,0.011323,15.02,26.12,48.11,3.42,—
SPIZ,3668.0,0.0001548,10.83,26.1,438.92500000000007,168.6,—
BRCT,3669.0,0.00026499,11.65,25.97,1.54,98.0,Web3
IQT,3671.0,0.00055999,14.02,25.79,1.61,46.06,"Gaming, NFTs & Collectibles, Marketplace"
TIDAL,3672.0,0.011323,0.02,26.04,161.9,734.485,—
SPOL,3673.0,0.011323,3.68,25.73,82.14,3.63,Gaming
YESP,3675.0,0.011323,1.27,25.09,438.92500000000007,327.5,—
SLC,3676.0,0.00057009,0.0,24.63,53.56,43.2,"Gaming, NFTs & Collectibles, Metaverse"
MATRIX,3677.0,0.011323,2.06,24.51,2.65,532.77,Data management & AI
HANK,3678.0,0.011323,13.06,24.5,3.72,1.0,Memes
EVO,3679.0,0.00029739,1.05,24.43,247.0,82.15,Gaming
NXD,3680.0,0.011323,7.51,22.32,423.0,1.24,—
MEGAHERO,3681.0,0.0241,0.39,24.1,438.92500000000007,1.0,Memes
TX20,3682.0,0.00111,1.83,23.62,3.5,21.28,Gaming
CTR,3683.0,0.00053939,7.67,23.46,150.0,43.5,—
MUDOL2,3684.0,0.001057,2.94,22.99,75.44,21.75,—
ADF,3685.0,0.000127,5.91,22.91,1.78,180.41,—
WAG,3687.0,0.00041999,0.0,22.75,8.0,54.17,Decentralized exchange
GCOIN,3688.0,0.001578,0.23,22.7,2.12,14.38,—
AD,3689.0,0.011323,0.79,22.46,438.92500000000007,8.57,"Loyalty & Rewards, Web3"
CRF,3690.0,0.00036229,0.5,22.46,56.22,62.0,—
VEE,3691.0,0.011323,5.52,22.19,10.27,569.06,—
ARBI,3692.0,0.011323,0.12,22.08,103.0,1.08,—
LEGION,3693.0,0.00030299,0.63,21.59,2.28,71.25,—
SKU,3694.0,0.00040499,15.08,21.46,438.92500000000007,53.0,—
STAGE,3695.0,0.0001331,7.46,21.3,430.9,160.0,"Social, media & Content"
LSD,3697.0,0.00052999,12.55,21.7,2.18,40.94,"Asset management, Web3"
TRUMP,3698.0,0.011323,2.1,20.58,92.0,734.485,Memes
FTON,3699.0,0.00089748,0.48,20.5,152.54,22.84,Tap to earn
EKTA,3700.0,0.00058739,1.24,20.42,12.88,34.77,—
EVA,3701.0,0.0001216,6.23,21.14,438.92500000000007,173.82,—
KBOX,3702.0,0.011323,0.05,20.28,53.56,734.485,—
TRR,3703.0,0.00084998,8.96,20.1,20.27,23.65,"NFTs & Collectibles, Marketplace"
GCAKE,3704.0,0.011323,0.58,20.12,29.62,734.485,—
ALPA,3706.0,0.0028409,0.0,19.79,2.0,6.97,Gaming
DEVE,3707.0,0.00131597,43.48,19.74,3.18,15.0,—
BITBULL,3709.0,0.00090398,0.11,18.98,77.0,21.0,—
AZY,3710.0,0.00046299,4.91,18.95,64.37,40.92,—
BD20,3711.0,0.011323,0.02,18.55,334.0,535.0,—
CSTR,3712.0,0.00038229,0.68,18.4,438.92500000000007,48.12,—
HOL,3714.0,0.001572,19.09,15.72,136.05,10.0,—
GUM,3715.0,0.0053059,0.0,17.57,6.0,3.31,NFTs & Collectibles
OPS,3716.0,0.00065209,7.09,17.19,438.92500000000007,26.35,Asset management
PIZA,3717.0,0.011323,1.56,16.99,438.92500000000007,10.0,—
FIWA,3718.0,0.011323,1.49,16.9,93.0,520.0,"Gaming, NFTs & Collectibles, Metaverse"
RED,3719.0,0.011323,84.2,16.94,10.46,6.5,—
EGG,3720.0,0.0095258,0.0,16.72,4.91,1.76,—
SOURCE,3721.0,0.0032999,15.11,16.71,9.0,5.06,—
TOMS,3722.0,0.011323,14.27,16.51,438.92500000000007,2.75,—
KOK,3723.0,0.000151,13.69,16.21,2.37,107.33,"NFTs & Collectibles, Social, media & Content"
FLOYX,3724.0,0.011323,1.25,16.37,38.48,3.97,—
MDCX,3725.0,0.011323,17.48,15.98,16.69,1.0,—
WSTOR,3726.0,0.000242,42.91,15.45,1.75,63.83,Distributed computing & Storage
CAL,3727.0,0.011323,1.52,15.51,46.0,1.24,Sports
PSB,3728.0,0.0029299,10.34,15.49,25.58,5.29,"Gaming, NFTs & Collectibles, Metaverse"
CYS,3729.0,0.0025,4.19,15.45,55.0,6.18,Decentralized exchange
PERA,3730.0,0.0001475,0.02,15.43,33.0,104.62,—
LFG,3732.0,0.011323,3.11,15.34,428.0,170.16,—
SHIA,3733.0,0.00028069,13.2,15.14,59.45,53.94,Memes
SRC,3734.0,0.0076398,7.17,15.28,3.26,2.0,—
AWT,3735.0,0.011323,3.07,15.1,2.37,1.59,—
AVTM,3736.0,0.011323,6.61,15.04,438.92500000000007,194.09,"Data management & AI, Education"
CRP,3737.0,0.00053299,4.38,14.99,51.0,28.13,—
EVA,3738.0,0.00037262,3.35,14.9,53.56,40.0,—
SPUME,3739.0,0.00029979,4.05,14.79,5.72,49.34,—
KICKS,3740.0,0.011323,2.34,14.42,438.92500000000007,387.75,—
SNY,3741.0,0.0026319,1.96,14.8,135.87,5.63,—
BWLD,3742.0,0.00033999,3.08,14.32,193.0,42.13,"Gaming, Sports"
POT,3743.0,0.0029979,0.08,14.24,13.0,4.75,"Gaming, Metaverse, Web3"
LUC,3744.0,0.011323,0.0,14.2,102.0,244.92,—
MEME,3745.0,0.011323,5.37,13.97,161.61,5.63,—
REAL,3747.0,0.00012241,11.0,13.89,207.0,113.48,—
SAVG,3748.0,0.000233,3.04,12.85,340.0,55.17,"NFTs & Collectibles, Marketplace"
SEOR,3749.0,0.00052169,1.15,12.83,41.57,24.59,"Oracles, Interoperability"
LEV,3751.0,0.001827,4.35,12.8,4.0,7.0,—
OFF,3752.0,0.0168,0.55,12.26,298.0,730.0,—
KFT,3753.0,0.0024755,0.66,12.13,53.56,4.9,—
CART,3754.0,0.00096698,3.95,12.09,72.0,12.5,—
MOE,3755.0,0.011323,3.93,12.09,27.85,734.485,—
RAGE,3757.0,0.0002,3.17,11.34,3.98,56.72,NFTs & Collectibles
CRAFT,3758.0,0.001859,7.98,11.15,438.92500000000007,6.0,"Gaming, Interoperability, Metaverse"
LKR,3759.0,0.00042399,15.26,10.87,180.99,25.63,—
1EARTH,3760.0,0.0001474,0.02,10.72,2.13,72.75,—
ATEM,3761.0,0.00031099,0.24,10.59,25.0,34.05,—
SHOE,3762.0,0.00080282,5.57,10.45,53.56,13.01,Metaverse
VSX,3764.0,0.0080998,0.35,10.11,58.0,1.25,—
TAUR,3765.0,0.00095138,2.31,9.99,438.92500000000007,10.5,—
OMN,3767.0,0.0001596,7.88,9.86,54.37,61.78,—
GETA,3768.0,0.011323,4.78,9.82,109.0,112.5,—
PRARE,3769.0,0.00085981,12.62,9.79,53.56,11.38,"NFTs & Collectibles, Marketplace"
AAA,3770.0,0.011323,7.13,9.8,53.77,8.89,Metaverse
GPT,3771.0,0.011323,1.02,9.57,50.0,1.0,—
PORT,3772.0,0.0043549,0.02,9.43,27.0,2.17,Asset management
DAL,3773.0,0.0088708,3.44,9.4,124.0,1.06,"Web3, DAO"
FROP,3774.0,0.011323,30.77,8.97,5.13,3.0,Memes
PETOSHI,3775.0,0.0050499,3.93,8.84,88.0,1.75,—
MGKL,3776.0,0.011323,0.52,8.8,57.0,160.0,—
RNDX,3777.0,0.011323,0.0,8.78,1.97,1.2,—
PARMA,3778.0,0.0088898,3.53,8.89,73.0,1.0,—
ANML,3779.0,0.011323,0.14,8.57,111.5,225.0,"Cryptocurrencies, NFTs & Collectibles, Social, media & Content, Metaverse, Marketplace"
1EX,3781.0,0.011323,1.0,8.48,23.34,125.03,—
FIU,3782.0,0.000178,3.03,8.45,438.92500000000007,47.5,Move to earn
METAN,3783.0,0.0028987,0.1,8.31,53.56,2.87,—
DNXC,3784.0,0.000234,26.51,7.96,40.42,34.01,"Gaming, NFTs & Collectibles"
NSURE,3785.0,0.001393,4.39,7.9,98.58,5.67,Insurance
YACHT,3787.0,0.01152,0.64,7.78,17.96,675.0,—
MHUNT,3788.0,0.00023,12.22,7.42,438.92500000000007,32.26,Gaming
CAP,3789.0,0.01758,3.28,7.03,49.35,400.0,"Gaming, NFTs & Collectibles"
BWT,3790.0,0.0025999,67.08,7.8,86.02,3.0,—
NRFB,3791.0,0.011323,8.31,6.83,438.92500000000007,208.08,—
LITHO,3792.0,0.0001094,1.52,6.82,1.14,62.32,—
PAXE,3793.0,0.00229,12.24,6.87,7.4,3.0,—
PRIDE,3794.0,0.00082542,0.0,6.6,53.56,8.0,"Gaming, NFTs & Collectibles"
HERO,3795.0,0.00050949,0.59,6.6,55.73,12.95,"Gaming, NFTs & Collectibles"
CT,3796.0,0.00016,12.94,6.59,421.0,41.2,—
ISME,3797.0,0.00013,7.12,7.15,10.47,55.0,"Scaling, Social, media & Content"
MOT,3798.0,0.00053808,6.46,6.41,36.0,11.92,—
SKYRIM,3799.0,0.00031483,3.27,6.39,53.56,20.3,—
WEEBS,3801.0,0.011323,3.49,6.37,107.0,320.93,"NFTs & Collectibles, Social, media & Content, Marketplace"
TAPROOT,3802.0,0.00060499,7.19,6.05,208.0,10.0,—
SRP,3803.0,0.000197,3.16,6.01,438.92500000000007,30.49,—
BLOB,3804.0,0.011323,1.65,5.9,151.5,100.0,—
OLAND,3805.0,0.0001006,0.42,5.83,1.17,58.0,—
TYT,3806.0,0.0034299,0.55,5.71,438.92500000000007,1.67,—
MESA,3807.0,0.011323,1.76,5.61,438.92500000000007,340.0,—
PSI,3809.0,0.0025119,5.39,5.27,4.47,2.1,Gaming
AIE,3810.0,0.011323,4.22,5.21,196.0,50.0,—
SWP,3811.0,0.011323,2.85,5.06,5.0,194.73,Move to earn
WX,3812.0,0.00010485,1.62,5.03,64.86,48.0,—
RENA,3813.0,0.00072899,0.12,5.0,87.0,6.86,Gaming
SR30,3814.0,0.000103,2.81,4.94,247.0,48.0,—
TROSS,3815.0,0.011323,0.0,4.48,16.0,633.15,—
SAO,3816.0,0.011323,6.37,4.33,28.0,54.91,—
METAX,3817.0,0.00156,13.95,4.29,398.0,2.75,"Gaming, NFTs & Collectibles, Metaverse"
FNZ,3818.0,0.00016996,6.03,4.25,53.56,25.0,—
COPA,3819.0,0.011323,6.43,4.55,6.69,5.0,—
BYN,3820.0,0.00044999,0.02,3.99,148.05,8.86,—
ATRS,3821.0,0.00040899,12.96,3.95,19.02,9.65,—
MAR3,3822.0,0.011323,0.02,3.94,91.69,228.8,—
RANKER,3823.0,0.0001259,0.0,3.73,87.0,29.6,—
DUET,3825.0,0.00032499,1.58,3.54,11.0,10.9,—
HERA,3826.0,0.00060599,0.0,3.48,200.0,5.74,"Gaming, NFTs & Collectibles"
POP,3827.0,0.011323,4.6,3.4,188.0,50.0,—
REIGN,3828.0,0.00018866,0.27,3.38,2.0,17.9,—
ULD,3829.0,0.011323,7.87,3.38,6.91,59.15,—
OPN,3830.0,0.0001243,23.29,3.36,3.87,27.0,—
SOUL,3831.0,0.011323,13.33,3.37,194.07,200.0,—
KAKA,3832.0,0.00060229,0.02,3.32,55.37,5.5,—
FDC,3833.0,0.011323,11.5,3.06,1.46,50.0,—
WQT,3834.0,0.011323,4.52,2.99,54.22,106.26,—
WATT,3835.0,0.011323,5.51,2.97,105.0,156.0,—
KWS,3836.0,0.011323,0.0,2.83,292.0,31.49,—
HAO,3837.0,0.011323,0.34,2.8,438.92500000000007,30.0,—
AGG,3838.0,0.011323,0.02,2.67,438.92500000000007,382.14,—
FDT,3839.0,0.011323,1.45,2.49,124.0,73.99,—
SRG,3840.0,0.0002374,0.02,2.36,57.0,9.95,—
HDV,3841.0,0.0001026,5.12,2.28,259.0,22.21,Gaming
AIAKITA,3842.0,0.011323,2.5,2.25,61.0,734.485,—
CRX,3844.0,0.00057199,26.27,2.11,53.56,3.69,—
ORO,3845.0,0.00043929,7.93,2.01,141.0,4.58,—
LAZYCAT,3846.0,0.011323,33.36,2.0,133.21,50.07,Memes
HOME,3847.0,0.011323,0.77,2.0,438.92500000000007,400.0,—
LCI,3848.0,0.011323,5.24,1.89,338.0,74.55,—
SMART,3850.0,0.011323,8.66,1.75,1.39,24.31,—
OME,3851.0,0.011323,3.68,1.62,37.0,83.87,—
STI,3852.0,0.0001308,4.33,1.57,1.01,12.0,—
UNQ,3853.0,0.011323,5.56,1.48,276.0,22.2,"NFTs & Collectibles, DAO"
CARE,3856.0,0.011323,2.41,1.22,256.0,1.93,—
AVALOX,3857.0,0.011323,3.35,1.24,3.7,20.0,—
GAYPEPE,3858.0,0.011323,8.0,1.18,438.92500000000007,10.0,—
EIM,3859.0,0.00049633,0.79,1.02,383.99,2.06,—
AGII,3860.0,0.011323,12.36,385.96,51.06,20.0,—
DMLG,3861.0,0.011323,1.66,385.96,297.0,14.9,—
RATIO,3862.0,0.00041599,3.52,385.96,438.92500000000007,2.1,—
USBT,3863.0,0.00025009,3.23,385.96,158.86,3.0,—
MCASH,3864.0,0.00034299,4.22,385.96,57.0,2.1,—
KENKA,3865.0,0.011323,213.34,385.96,35.77,46.49,—
XUI,3866.0,0.00026799,1.88,385.96,58.0,2.43,—
YCT,3867.0,0.011323,0.0,385.96,147.31,16.67,—
ZODI,3868.0,0.000178,0.54,385.96,438.92500000000007,2.5,—
CNTM,3869.0,0.00027299,2.83,331.0,11.78,1.21,Data management & AI
SFG,3870.0,0.00205,11.46,174.0,227.0,84.9,DAO
GM,3871.0,0.011323,0.02,169.0,76.0,206.0,—
DSC,3872.0,0.001556,6.02,156.0,15.2,100.0,—
TYPE,3873.0,0.011323,15.77,142.0,24.0,8.9,—
FASTAI,3874.0,0.011323,12.16,137.0,13.17,10.0,—
PRMX,3875.0,0.011323,3.19,131.0,1.18,288.32,—
GTAVI,3876.0,0.011323,12.39,131.0,128.0,690.0,Memes
GEF,3878.0,0.011323,33.36,30.0,146.0,100.0,—
APPLE,3880.0,0.011323,4.76,4.0,36.0,734.485,—
RC,3881.0,0.01155,2.87,0.0,144.14,1.0,—
ATOZ,3881.0,0.037102,0.0,32.25,21.11,1.0,—
SASHIMI,3881.0,0.0037359,1.01,32.25,438.92500000000007,1.0,Decentralized exchange
PET,3881.0,0.01712,1.13,32.25,103.71,1.0,"Gaming, NFTs & Collectibles, Metaverse"
WZM,3881.0,0.011323,14.14,32.25,1.41,1.0,—
DMS,3881.0,0.011323,0.0,32.25,438.92500000000007,1.0,—
CEM,3881.0,0.15412,10.94,32.25,53.56,1.0,—
VICE,3881.0,0.039559,4.85,32.25,1.43,1.0,—
CIR,3881.0,0.064979,1.04,32.25,399.0,1.0,—
BAKED,3881.0,0.00071947,8.35,32.25,53.56,1.0,—
SNET,3881.0,0.00083368,0.02,32.25,294.0,1.0,—
SMILEY,3881.0,0.011323,1.13,32.25,2.88,1.0,Memes
QTZ,3881.0,0.0001804,0.06,32.25,96.0,1.0,—
PEARL,3881.0,0.18514450000000002,6.74,32.25,58.0,1.0,—
GODE,3881.0,0.0002085,0.41,32.25,5.41,1.0,—
MOTG,3881.0,0.00048289,2.86,32.25,250.0,1.0,—
SAY,3881.0,0.0012319,4.54,32.25,3.84,1.0,"Social, media & Content"
MARVIN,3881.0,0.011323,7.48,32.25,438.92500000000007,1.0,Memes
XMX,3881.0,0.011323,8.43,32.25,56.43,1.0,"Gaming, Social, media & Content"
NBOT,3881.0,0.0034402,6.09,32.25,53.56,1.0,—
FROG,3881.0,0.030259,8.18,32.25,438.92500000000007,1.0,—
LOON,3881.0,0.011323,1.77,32.25,2.27,1.0,—
LEMD,3881.0,0.011323,2.07,32.25,54.0,1.0,—
RBT,3881.0,0.18514450000000002,2.99,32.25,402.52,1.0,—
BFT,3881.0,0.0011,3.25,32.25,160.44,1.0,Asset management
BCDN,3881.0,0.0001541,0.77,32.25,188.0,1.0,—
MOBI,3881.0,0.0036899,1.62,32.25,62.0,1.0,"Internet of things, Payments"
ATNT,3881.0,0.00048869,1.67,32.25,21.0,1.0,—
LAVA,3881.0,0.00091008,11.79,32.25,53.56,1.0,—
SER,3881.0,0.00092458,0.66,32.25,31.85,1.0,—
BCX,3881.0,0.0001571,5.07,32.25,2.43,1.0,—
RICE,3881.0,0.13559,10.9,32.25,21.81,1.0,—
GOV,3881.0,0.011323,1.97,32.25,2.94,1.0,—
WSIENNA,3881.0,0.0095998,1.52,32.25,20.0,1.0,—
FUEL,3881.0,0.011323,0.0,32.25,53.56,1.0,—
LBA,3881.0,0.0001213,0.1,32.25,438.92500000000007,1.0,Payments
ACL,3881.0,0.011323,0.02,32.25,77.0,1.0,—
INK,3881.0,0.00049499,8.21,32.25,127.0,1.0,Identity
TIP,3881.0,0.011323,14.21,32.25,202.22,1.0,"Social, media & Content"
KIF,3881.0,0.18514450000000002,0.0,32.25,53.56,1.0,—
STZ,3881.0,0.0069999,0.0,32.25,45.0,1.0,NFTs & Collectibles
KNOT,3881.0,0.00248,0.02,32.25,1.06,1.0,—
PHM,3881.0,0.011323,2.83,32.25,381.0,1.0,—
BIFI,3881.0,0.000191,1.19,32.25,100.0,1.0,—
CSC,3881.0,0.000109,1.88,32.25,53.56,1.0,"Gaming, Gambling"
TRU,3881.0,0.11603,2.11,32.25,73.63,1.0,—
FLURRY,3881.0,0.011323,5.26,32.25,49.0,1.0,—
BNTY,3881.0,0.0002042,13.51,32.25,5.65,1.0,Fundraising
MTG,3881.0,0.00017,9.36,32.25,215.0,1.0,—
M,3881.0,0.0028949,2.32,32.25,1.39,1.0,—
EMON,3881.0,0.00045019,0.38,32.25,1.46,1.0,"Gaming, NFTs & Collectibles, Metaverse"
ESG,3881.0,0.18514450000000002,3.12,32.25,10.27,1.0,—
CUP,3881.0,0.011323,0.0,32.25,2.0,1.0,—
VIDY,3881.0,0.011323,8.96,32.25,218.0,1.0,—
EDX,3881.0,0.0068919,1.94,32.25,421.9,1.0,—
KAF,3881.0,0.001341,23.62,32.25,438.92500000000007,1.0,—
MOOO,3881.0,0.026819,3.69,32.25,24.0,1.0,—
SFL,3881.0,0.001501,1.71,32.25,53.56,1.0,—
ABL,3881.0,0.0010032,0.29,32.25,15.69,1.0,—
SBR,3881.0,0.001636,7.75,32.25,98.56,1.0,Decentralized exchange
ESS,3881.0,0.00018976,0.14,32.25,53.56,1.0,—
CREDIT,3881.0,0.00093598,9.91,32.25,5.0,1.0,—
BSX,3881.0,0.011323,1.93,32.25,8.13,1.0,—
LPOOL,3881.0,0.032159,4.86,32.25,18.91,1.0,—
GOD,3881.0,0.18514450000000002,0.18,32.25,1.49,1.0,—
SHD,3881.0,0.18514450000000002,3.17,32.25,438.92500000000007,1.0,—
XUSD,3881.0,0.18514450000000002,0.02,32.25,53.56,1.0,Stablecoins
BACON,3881.0,0.00034059,6.46,32.25,438.92500000000007,1.0,NFTs & Collectibles
RATING,3881.0,0.011323,9.22,32.25,19.0,1.0,—
MET,3881.0,0.18514450000000002,0.0,32.25,200.93,1.0,"Interoperability, Payments"
MYT,3881.0,0.068309,0.02,32.25,7.0,1.0,—
MPAA,3881.0,0.011323,11.26,32.25,438.92500000000007,1.0,"Social, media & Content, DAO"
CS,3881.0,0.0013,7.12,32.25,1.32,1.0,Internet of things
ONC,3881.0,0.049259,10.57,32.25,7.56,1.0,"Stablecoins, Algorithmic Stablecoins, Seigniorage"
CHAIN,3881.0,0.011063,0.0,32.25,219.0,1.0,Gaming
OPEN,3881.0,0.0001034,4.15,32.25,34.77,1.0,—
BDT,3881.0,0.011323,3.24,32.25,23.0,1.0,—
FNS,3881.0,0.012515,18.44,32.25,34.72,1.0,—
CZZ,3881.0,0.0055099,10.0,32.25,69.0,1.0,—
DANA,3881.0,0.001294,3.71,32.25,338.0,1.0,"Cryptocurrencies, Decentralized exchange, Lending & Borrowing"
MGA,3881.0,0.00108,0.81,32.25,45.0,1.0,Gaming
HIT,3881.0,0.011323,0.24,32.25,60.0,1.0,—
VERT,3881.0,0.00069524,2.33,32.25,411.83,1.0,"Gaming, Tap to earn"
RAM,3881.0,0.0071009,5.31,32.25,10.34,1.0,Algorithmic Stablecoins
QI,3881.0,0.00243,3.01,32.25,56.28,1.0,—
DEFX,3881.0,0.02072,1.85,32.25,230.0,1.0,—
BIGBALLS,3881.0,0.00037994,7.37,32.25,53.56,1.0,—
COFI,3881.0,0.0032999,11.08,32.25,90.13,1.0,Decentralized exchange
PAF,3881.0,0.011323,5.0,32.25,28.0,1.0,—
DBD,3881.0,0.001465,1.53,32.25,41.27,1.0,—
INSC,3881.0,0.01242,17.99,32.25,1.78,1.0,—
XNFT,3881.0,0.00032999,0.0,32.25,143.0,1.0,—
LIQ,3881.0,0.00089198,3.36,32.25,438.92500000000007,1.0,—
RAK,3881.0,0.18514450000000002,4.49,32.25,55.27,1.0,—
NAC,3881.0,0.1046,0.6,32.25,22.87,1.0,—
MAPE,3881.0,0.002438,2.5,32.25,322.0,1.0,—
STA,3881.0,0.0025729,4.72,32.25,58.0,1.0,—
IMAYC,3881.0,0.18514450000000002,0.0,32.25,53.56,1.0,—
HSC,3881.0,0.011323,0.03,32.25,330.0,1.0,—
PLB,3881.0,0.18514450000000002,0.17,32.25,163.57,1.0,—
LIEN,3881.0,0.14807,13.12,32.25,3.0,1.0,"Decentralized exchange, Derivatives"
UWU,3881.0,0.0001199,1.21,32.25,183.37,1.0,Memes
CRT,3881.0,0.037983,4.67,32.25,53.56,1.0,—
USR,3881.0,0.18514450000000002,0.01,32.25,2.16,1.0,—
STUPID,3881.0,0.00088858,2.3,32.25,438.92500000000007,1.0,—
BTO,3881.0,0.0001495,7.58,32.25,56.0,1.0,"Distributed computing & Storage, Data management & AI, Marketplace, DePIN"
QASH,3881.0,0.022205,10.99,32.25,12.0,1.0,"Payments, Marketplace"
NVG,3881.0,0.00066999,0.02,32.25,91.0,1.0,—
SPC,3881.0,0.0001172,5.85,32.25,96.0,1.0,—
CRYN,3881.0,0.18514450000000002,1.31,32.25,66.03,1.0,—
